date,Adj Close,Close,High,Low,Open,Volume
2016-01-04,44604.296875,72916.6640625,74074.0703125,72337.9609375,74074.0703125,810984
2016-01-05,44250.3046875,72337.9609375,73495.3671875,72337.9609375,72916.6640625,493655
2016-01-06,44604.296875,72916.6640625,72916.6640625,71759.2578125,72337.9609375,433313
2016-01-07,43896.32421875,71759.2578125,72337.9609375,70601.8515625,72337.9609375,1263185
2016-01-08,43188.30078125,70601.8515625,71180.5546875,70023.1484375,71180.5546875,1064361
2016-01-11,42834.296875,70023.1484375,71180.5546875,70023.1484375,70023.1484375,703848
2016-01-12,43542.3046875,71180.5546875,71180.5546875,70023.1484375,70023.1484375,497784
2016-01-13,42834.296875,70023.1484375,71180.5546875,70023.1484375,71180.5546875,401984
2016-01-14,42834.296875,70023.1484375,70601.8515625,69444.4453125,70023.1484375,585567
2016-01-15,42480.30078125,69444.4453125,71180.5546875,69444.4453125,70601.8515625,856327
2016-01-18,41418.296875,67708.3359375,68865.7421875,65972.21875,68865.7421875,2149839
2016-01-19,42126.3046875,68865.7421875,68865.7421875,67129.6328125,67129.6328125,648656
2016-01-20,41418.296875,67708.3359375,68865.7421875,67708.3359375,68287.0390625,541434
2016-01-21,41064.2890625,67129.6328125,68287.0390625,66550.9296875,67129.6328125,575942
2016-01-22,40356.27734375,65972.21875,67708.3359375,64814.81640625,67129.6328125,1238163
2016-01-25,41772.29296875,68287.0390625,68287.0390625,66550.9296875,67129.6328125,561669
2016-01-26,40710.296875,66550.9296875,67708.3359375,65972.21875,67129.6328125,501085
2016-01-27,41418.296875,67708.3359375,67708.3359375,66550.9296875,67129.6328125,478137
2016-01-28,41064.2890625,67129.6328125,68287.0390625,67129.6328125,67129.6328125,431516
2016-01-29,41064.2890625,67129.6328125,67708.3359375,66550.9296875,67129.6328125,308050
2016-02-01,42126.3046875,68865.7421875,69444.4453125,67129.6328125,67708.3359375,1495255
2016-02-02,42126.3046875,68865.7421875,70023.1484375,68287.0390625,68865.7421875,434626
2016-02-03,42834.296875,70023.1484375,70023.1484375,68287.0390625,68287.0390625,466335
2016-02-04,43188.30078125,70601.8515625,71759.2578125,70601.8515625,71180.5546875,444648
2016-02-05,43896.32421875,71759.2578125,71759.2578125,70601.8515625,70601.8515625,353220
2016-02-15,44604.296875,72916.6640625,72916.6640625,70601.8515625,70601.8515625,818242
2016-02-16,45312.3125,74074.0703125,74652.78125,73495.3671875,74074.0703125,1075127
2016-02-17,46020.32421875,75231.484375,76967.59375,74652.78125,75810.1875,3461685
2016-02-18,45666.3203125,74652.78125,75810.1875,74074.0703125,75810.1875,1439424
2016-02-19,45666.3203125,74652.78125,75231.484375,74074.0703125,75231.484375,644647
2016-02-22,46020.32421875,75231.484375,75810.1875,74074.0703125,74652.78125,1318602
2016-02-23,46020.32421875,75231.484375,76388.890625,74652.78125,75810.1875,1509079
2016-02-24,46374.3359375,75810.1875,75810.1875,74652.78125,75231.484375,846115
2016-02-25,45666.3203125,74652.78125,76388.890625,74652.78125,75810.1875,1348686
2016-02-26,46020.32421875,75231.484375,75231.484375,74074.0703125,75231.484375,929698
2016-02-29,45312.3125,74074.0703125,75231.484375,74074.0703125,75231.484375,822856
2016-03-01,46020.32421875,75231.484375,75810.1875,74074.0703125,74074.0703125,1163825
2016-03-02,46728.3359375,76388.890625,76388.890625,74652.78125,75810.1875,1412501
2016-03-03,46374.3359375,75810.1875,76967.59375,75810.1875,76388.890625,744647
2016-03-04,46728.3359375,76388.890625,76388.890625,75231.484375,75810.1875,535455
2016-03-07,46374.3359375,75810.1875,76967.59375,75810.1875,75810.1875,1034760
2016-03-08,46374.3359375,75810.1875,76388.890625,75231.484375,75810.1875,682905
2016-03-09,46374.3359375,75810.1875,76388.890625,75231.484375,75810.1875,284843
2016-03-10,46374.3359375,75810.1875,75810.1875,74652.78125,75810.1875,855169
2016-03-11,48144.33203125,78703.703125,78703.703125,75231.484375,75231.484375,3811121
2016-03-14,47790.3359375,78125.0,79282.40625,77546.296875,78703.703125,761736
2016-03-15,48144.33203125,78703.703125,79861.109375,77546.296875,78125.0,1504500
2016-03-16,48498.34375,79282.40625,79861.109375,78125.0,78703.703125,649848
2016-03-17,48852.33984375,79861.109375,81018.515625,79282.40625,79282.40625,1278668
2016-03-18,48852.33984375,79861.109375,79861.109375,79282.40625,79282.40625,579381
2016-03-21,47790.3359375,78125.0,80439.8125,78125.0,79282.40625,932964
2016-03-22,47082.328125,76967.59375,78125.0,76388.890625,78125.0,1790622
2016-03-23,47436.33984375,77546.296875,78125.0,76967.59375,76967.59375,673885
2016-03-24,47790.3359375,78125.0,78703.703125,76967.59375,77546.296875,981555
2016-03-25,47436.33984375,77546.296875,78125.0,76388.890625,77546.296875,1031909
2016-03-28,47790.3359375,78125.0,78125.0,76967.59375,77546.296875,305959
2016-03-29,47436.33984375,77546.296875,78703.703125,77546.296875,78125.0,629942
2016-03-30,48144.33203125,78703.703125,79282.40625,76967.59375,77546.296875,1114715
2016-03-31,47436.33984375,77546.296875,79282.40625,77546.296875,78703.703125,863498
2016-04-01,47436.33984375,77546.296875,78703.703125,76967.59375,77546.296875,1359573
2016-04-04,47436.33984375,77546.296875,78125.0,76967.59375,77546.296875,450420
2016-04-05,48498.34375,79282.40625,79282.40625,78125.0,78703.703125,1021127
2016-04-06,48498.34375,79282.40625,79282.40625,78125.0,79282.40625,561600
2016-04-07,49914.3515625,81597.21875,82175.9296875,78703.703125,79282.40625,3663498
2016-04-08,50622.34765625,82754.6328125,83333.3359375,81018.515625,81597.21875,1810719
2016-04-11,50622.34765625,82754.6328125,83912.0390625,82754.6328125,83333.3359375,1409702
2016-04-12,50622.34765625,82754.6328125,83333.3359375,82175.9296875,82754.6328125,1186237
2016-04-13,50268.3515625,82175.9296875,83912.0390625,82175.9296875,82754.6328125,1177632
2016-04-14,50268.3515625,82175.9296875,83333.3359375,81597.21875,82175.9296875,1159608
2016-04-15,50622.34765625,82754.6328125,83912.0390625,82754.6328125,82754.6328125,1079326
2016-04-19,49206.359375,80439.8125,83333.3359375,80439.8125,82754.6328125,1931230
2016-04-20,48144.33203125,78703.703125,81018.515625,78125.0,80439.8125,2934938
2016-04-21,48498.34375,79282.40625,79861.109375,78125.0,79282.40625,1293891
2016-04-22,49560.35546875,81018.515625,81597.21875,79282.40625,79282.40625,1621831
2016-04-25,49206.359375,80439.8125,82754.6328125,80439.8125,82175.9296875,1531837
2016-04-26,49560.35546875,81018.515625,81018.515625,80439.8125,80439.8125,1044334
2016-04-27,48852.33984375,79861.109375,81597.21875,79861.109375,81597.21875,963239
