date,Adj Close,Close,High,Low,Open,Volume
2017-02-28,46692.08203125,49450.55078125,49450.55078125,49450.55078125,49450.55078125,26273
2017-03-01,49934.58984375,52884.6171875,52884.6171875,52884.6171875,52884.6171875,216434
2017-03-02,53393.2578125,56547.6171875,56547.6171875,56547.6171875,56547.6171875,416161
2017-03-03,57111.33203125,60485.34765625,60485.34765625,56547.6171875,60485.34765625,6006109
2017-03-06,59402.70703125,62912.08984375,63186.8125,60485.34765625,61355.3125,2523175
2017-03-07,57284.265625,60668.5,62957.875,59569.59765625,62912.08984375,1968919
2017-03-08,56203.42578125,59523.80859375,60668.5,57921.24609375,59569.59765625,2000980
2017-03-09,56462.83203125,59798.53515625,59981.68359375,58928.5703125,58928.5703125,1388849
2017-03-10,56635.76953125,59981.68359375,59981.68359375,58974.359375,59798.53515625,953272
2017-03-13,56635.76953125,59981.68359375,60393.7734375,59661.171875,60210.62109375,1237585
2017-03-14,55987.26171875,59294.87109375,59890.109375,59294.87109375,59706.9609375,895767
2017-03-15,52528.59375,55631.8671875,59294.87109375,55402.9296875,59065.93359375,1446987
2017-03-16,50366.91796875,53342.4921875,55860.8046875,53342.4921875,55631.8671875,1043537
2017-03-17,50799.25,53800.3671875,55402.9296875,51739.92578125,52930.40234375,1083831
2017-03-20,54344.39453125,57554.9453125,57554.9453125,54258.2421875,54945.0546875,671514
2017-03-21,54214.69140625,57417.58203125,59432.234375,57417.58203125,57554.9453125,760250
2017-03-22,54041.765625,57234.43359375,57646.51953125,56501.83203125,57234.43359375,830706
2017-03-23,54474.09765625,57692.30859375,58379.12109375,57097.0703125,57234.43359375,878055
2017-03-24,55338.76171875,58608.05859375,59020.1484375,58150.18359375,58150.18359375,1217863
2017-03-27,56160.19921875,59478.0234375,59981.68359375,58836.99609375,58836.99609375,993567
2017-03-28,56592.53125,59935.8984375,61217.94921875,59523.80859375,59981.68359375,1038885
2017-03-29,56938.3984375,60302.19921875,60393.7734375,59523.80859375,60393.7734375,930820
2017-03-30,55338.76171875,58608.05859375,60439.55859375,58608.05859375,60439.55859375,794932
2017-03-31,55382.0,58653.84765625,59478.0234375,58608.05859375,59478.0234375,696062
2017-04-03,54387.62890625,57600.734375,59294.87109375,57600.734375,58608.05859375,616958
2017-04-04,55338.76171875,58608.05859375,59478.0234375,57738.09375,59065.93359375,1002936
2017-04-05,55641.39453125,58928.5703125,59569.59765625,57921.24609375,58287.546875,1301969
2017-04-07,55814.328125,59111.72265625,59157.5078125,58928.5703125,59111.72265625,765208
2017-04-10,56549.296875,59890.109375,60210.62109375,59020.1484375,59111.72265625,1671917
2017-04-11,56981.62890625,60347.984375,60439.55859375,59935.8984375,59981.68359375,450908
2017-04-12,57976.00390625,61401.09765625,61630.03515625,60027.47265625,60027.47265625,1001123
2017-04-13,58019.23828125,61446.88671875,61538.4609375,61263.734375,61355.3125,607719
2017-04-14,57586.8984375,60989.01171875,61538.4609375,59981.68359375,61492.67578125,731923
2017-04-17,56938.3984375,60302.19921875,61263.734375,59523.80859375,60210.62109375,496204
2017-04-18,55771.08984375,59065.93359375,60347.984375,58608.05859375,59569.59765625,576510
2017-04-19,56808.703125,60164.8359375,60210.62109375,58562.26953125,59065.93359375,558230
2017-04-20,56895.1640625,60256.41015625,60347.984375,59294.87109375,60164.8359375,685251
2017-04-21,56808.703125,60164.8359375,60393.7734375,59844.32421875,60393.7734375,478099
2017-04-24,55944.03125,59249.0859375,60347.984375,59249.0859375,60164.8359375,500179
2017-04-25,55338.76171875,58608.05859375,59249.0859375,58379.12109375,59249.0859375,463816
2017-04-26,55857.5625,59157.5078125,59203.296875,58608.05859375,58608.05859375,446256
2017-04-27,55382.0,58653.84765625,59981.68359375,58653.84765625,59981.68359375,500245
2017-04-28,55382.0,58653.84765625,58653.84765625,58653.84765625,58653.84765625,0
2017-05-03,55295.52734375,58562.26953125,58928.5703125,58424.91015625,58928.5703125,533376
2017-05-04,56203.42578125,59523.80859375,59523.80859375,58562.26953125,58562.26953125,549625
2017-05-05,56116.96484375,59432.234375,59615.3828125,58836.99609375,59615.3828125,511995
2017-05-08,56030.5,59340.66015625,59478.0234375,59065.93359375,59478.0234375,535014
2017-05-09,56117.63671875,58974.359375,59294.87109375,58608.05859375,59065.93359375,639890
2017-05-10,56858.31640625,59752.74609375,59752.74609375,58791.20703125,58974.359375,919638
2017-05-11,56814.75,59706.9609375,59890.109375,59386.4453125,59615.3828125,929772
2017-05-12,56640.46875,59523.80859375,59890.109375,59294.87109375,59523.80859375,719824
2017-05-15,55986.93359375,58836.99609375,59478.0234375,58608.05859375,59065.93359375,747736
2017-05-16,55769.078125,58608.05859375,58836.99609375,58150.18359375,58836.99609375,833829
2017-05-17,55769.078125,58608.05859375,58928.5703125,57875.45703125,58699.6328125,789625
2017-05-18,55333.38671875,58150.18359375,58608.05859375,57875.45703125,58608.05859375,510859
2017-05-19,55681.9453125,58516.484375,58516.484375,57875.45703125,58150.18359375,759158
2017-05-22,55943.359375,58791.20703125,59065.93359375,57921.24609375,57921.24609375,522500
2017-05-23,55681.9453125,58516.484375,58745.421875,58150.18359375,58150.18359375,591514
2017-05-24,55333.38671875,58150.18359375,58516.484375,58104.39453125,58516.484375,600294
2017-05-25,54897.69140625,57692.30859375,58195.96875,57509.15625,58150.18359375,636526
2017-05-26,55246.25,58058.609375,58150.18359375,57738.09375,57738.09375,662669
2017-05-29,55681.9453125,58516.484375,58516.484375,57921.24609375,57921.24609375,509418
2017-05-30,55551.23828125,58379.12109375,58516.484375,58150.18359375,58516.484375,507190
2017-05-31,55681.9453125,58516.484375,58516.484375,58241.7578125,58333.33203125,636461
2017-06-01,56640.46875,59523.80859375,59523.80859375,58424.91015625,58516.484375,682063
2017-06-02,57076.171875,59981.68359375,60851.6484375,59798.53515625,59981.68359375,1115871
2017-06-05,56640.46875,59523.80859375,59981.68359375,59294.87109375,59981.68359375,683024
2017-06-06,56684.04296875,59569.59765625,59981.68359375,59432.234375,59523.80859375,752453
2017-06-07,55551.23828125,58379.12109375,59752.74609375,58150.18359375,59569.59765625,932371
2017-06-08,55725.5078125,58562.26953125,59386.4453125,58562.26953125,59294.87109375,781042
2017-06-09,55333.38671875,58150.18359375,58928.5703125,57921.24609375,58928.5703125,741402
2017-06-12,55333.38671875,58150.18359375,58745.421875,57829.671875,58470.6953125,537001
2017-06-13,55594.8046875,58424.91015625,58562.26953125,57967.03125,58562.26953125,615298
2017-06-14,55333.38671875,58150.18359375,58562.26953125,58150.18359375,58516.484375,950607
2017-06-15,55115.53515625,57921.24609375,58745.421875,57921.24609375,58745.421875,619688
2017-06-16,55333.38671875,58150.18359375,59432.234375,57967.03125,59432.234375,684138
2017-06-19,55289.81640625,58104.39453125,58608.05859375,57921.24609375,58608.05859375,595161
2017-06-20,55115.53515625,57921.24609375,58012.8203125,57692.30859375,57921.24609375,828107
2017-06-21,54505.55859375,57280.21875,58012.8203125,57234.43359375,58012.8203125,1037640
2017-06-22,54026.30078125,56776.55859375,57463.37109375,56684.98046875,57280.21875,778224
2017-06-23,54897.69140625,57692.30859375,57692.30859375,56868.1328125,56913.91796875,814522
2017-06-26,54897.69140625,57692.30859375,58150.18359375,57509.15625,57875.45703125,707375
2017-06-27,54461.99609375,57234.43359375,57692.30859375,57234.43359375,57692.30859375,850427
2017-06-28,54374.8515625,57142.85546875,57692.30859375,57051.28125,57646.51953125,697023
2017-06-29,55028.3984375,57829.671875,57829.671875,56776.55859375,57142.85546875,956788
2017-06-30,55028.3984375,57829.671875,58104.39453125,57142.85546875,58104.39453125,765950
2017-07-03,54766.98046875,57554.9453125,57554.9453125,57097.0703125,57554.9453125,991688
2017-07-04,54418.421875,57188.64453125,57646.51953125,56959.70703125,57646.51953125,726289
2017-07-05,54549.1328125,57326.0078125,57692.30859375,57097.0703125,57600.734375,931082
2017-07-06,54723.40625,57509.15625,57829.671875,57326.0078125,57829.671875,735287
2017-07-07,54723.40625,57509.15625,57554.9453125,57234.43359375,57554.9453125,744853
2017-07-10,54679.8359375,57463.37109375,57600.734375,57188.64453125,57509.15625,791306
2017-07-11,54636.26953125,57417.58203125,57600.734375,57005.49609375,57600.734375,780146
2017-07-12,54854.12109375,57646.51953125,57692.30859375,57417.58203125,57692.30859375,718863
2017-07-13,54854.12109375,57646.51953125,57646.51953125,57646.51953125,57646.51953125,0
2017-07-14,55289.81640625,58104.39453125,58104.39453125,57921.24609375,58104.39453125,759595
