date,Adj Close,Close,High,Low,Open,Volume
2017-04-21,31846.927734375,48900.0,51800.0,46000.0,51800.0,4820970
2017-04-24,31521.30078125,48400.0,49500.0,48000.0,48900.0,1757390
2017-04-25,29404.681640625,45150.0,48400.0,45050.0,48100.0,2533550
2017-04-26,28720.853515625,44100.0,44500.0,43100.0,43100.0,1743790
2017-04-27,29893.130859375,45900.0,45900.0,44100.0,44100.0,825430
2017-04-28,29893.130859375,45900.0,45900.0,45900.0,45900.0,0
2017-05-03,30446.705078125,46750.0,46800.0,46000.0,46650.0,521490
2017-05-04,30935.15625,47500.0,47500.0,46700.0,46750.0,2947740
2017-05-05,30674.65625,47100.0,47500.0,47000.0,47100.0,1274310
2017-05-08,30935.15625,47500.0,47500.0,46600.0,47000.0,1414880
2017-05-09,30544.3984375,46900.0,47500.0,46900.0,47500.0,864620
2017-05-10,30674.65625,47100.0,47400.0,46900.0,46900.0,2706150
2017-05-11,31651.548828125,48600.0,49700.0,47100.0,47100.0,3351200
2017-05-12,31651.548828125,48600.0,48900.0,48400.0,48600.0,1272460
2017-05-15,31716.677734375,48700.0,49200.0,48000.0,48250.0,2429190
2017-05-16,33279.71484375,51100.0,52000.0,48700.0,49100.0,3627190
2017-05-17,33214.59375,51000.0,52000.0,50500.0,51000.0,1642560
2017-05-18,34517.12109375,53000.0,53000.0,50800.0,50800.0,3077950
2017-05-19,36926.80859375,56700.0,56700.0,53300.0,53800.0,4369030
2017-05-22,39466.74609375,60600.0,60600.0,59000.0,59800.0,3062670
2017-05-23,39466.74609375,60600.0,64500.0,60600.0,61000.0,2839240
2017-05-24,38424.71875,59000.0,60700.0,57500.0,60600.0,1789900
2017-05-25,38424.71875,59000.0,60100.0,58600.0,59000.0,684100
2017-05-26,37838.5859375,58100.0,58900.0,57600.0,58200.0,1237030
2017-05-29,39141.109375,60100.0,60500.0,58000.0,58000.0,967250
2017-05-30,39727.2578125,61000.0,62100.0,60100.0,60100.0,1067000
2017-05-31,39857.51171875,61200.0,61700.0,60400.0,61500.0,714650
2017-06-01,39857.51171875,61200.0,61800.0,61200.0,61200.0,522880
2017-06-02,38880.60546875,59700.0,61200.0,59700.0,60700.0,1244790
2017-06-05,39792.3828125,61100.0,61800.0,59200.0,59700.0,665100
2017-06-06,40052.88671875,61500.0,61500.0,60800.0,61100.0,554760
2017-06-07,39792.3828125,61100.0,61800.0,61000.0,61400.0,626820
2017-06-08,39792.3828125,61100.0,61300.0,60800.0,61100.0,325680
2017-06-09,40769.28125,62600.0,63400.0,61000.0,61000.0,1104760
2017-06-12,41029.7890625,63000.0,64500.0,62300.0,62600.0,830860
2017-06-13,41029.7890625,63000.0,63700.0,62700.0,63200.0,422580
2017-06-14,41029.7890625,63000.0,63000.0,61900.0,62800.0,848170
2017-06-15,40899.52734375,62800.0,63300.0,62100.0,62500.0,546160
2017-06-16,40639.0234375,62400.0,63000.0,62300.0,62400.0,369590
2017-06-19,41550.80078125,63800.0,63800.0,62300.0,62300.0,797760
2017-06-20,42592.82421875,65400.0,65400.0,63900.0,64000.0,1506260
2017-06-21,43569.73046875,66900.0,67000.0,64400.0,65500.0,980190
2017-06-22,45263.01953125,69500.0,69800.0,67500.0,67600.0,1121960
2017-06-23,46500.4296875,71400.0,72000.0,69600.0,69700.0,1825360
2017-06-26,46760.9375,71800.0,73300.0,71200.0,72000.0,1137940
2017-06-27,44807.1328125,68800.0,71600.0,68800.0,71300.0,1547410
2017-06-28,44676.8828125,68600.0,69700.0,67300.0,68400.0,1212630
2017-06-29,45263.01953125,69500.0,70200.0,67900.0,68800.0,980940
2017-06-30,44937.37890625,69000.0,70100.0,69000.0,69900.0,846590
2017-07-03,44872.26171875,68900.0,69600.0,68500.0,69000.0,1235890
2017-07-04,44090.73828125,67700.0,68600.0,67200.0,68500.0,983220
2017-07-05,44807.1328125,68800.0,69400.0,67300.0,67600.0,493040
2017-07-06,46239.921875,71000.0,71200.0,68000.0,68500.0,1697930
2017-07-07,45263.01953125,69500.0,71000.0,69400.0,70700.0,1345800
2017-07-10,44807.1328125,68800.0,69400.0,68200.0,68500.0,1149130
2017-07-11,44807.1328125,68800.0,68800.0,68000.0,68800.0,669300
2017-07-12,44807.1328125,68800.0,69800.0,68800.0,69800.0,905250
2017-07-13,44807.1328125,68800.0,68800.0,68800.0,68800.0,0
2017-07-14,45588.65234375,70000.0,71000.0,70000.0,70800.0,766980
2017-07-17,44742.00390625,68700.0,70400.0,68600.0,70000.0,613290
2017-07-18,44872.26171875,68900.0,69200.0,68200.0,68300.0,796070
2017-07-19,45132.7578125,69300.0,69900.0,68800.0,68800.0,998340
2017-07-20,44739.3359375,65500.0,66900.0,65300.0,66700.0,583230
2017-07-21,44739.3359375,65500.0,66000.0,65300.0,65500.0,615940
2017-07-24,43031.7265625,63000.0,65500.0,63000.0,64500.0,1064220
2017-07-25,44329.51171875,64900.0,65000.0,61000.0,62000.0,1548220
2017-07-26,44124.59765625,64600.0,65200.0,64300.0,65200.0,328670
2017-07-27,42895.11328125,62800.0,64100.0,62800.0,64100.0,883020
2017-07-28,43851.375,64200.0,64200.0,62100.0,62700.0,505210
2017-07-31,42895.11328125,62800.0,64000.0,62800.0,64000.0,291180
2017-08-01,43031.7265625,63000.0,63700.0,62200.0,62200.0,420960
2017-08-02,43168.33203125,63200.0,63500.0,62100.0,62800.0,347480
2017-08-03,43031.7265625,63000.0,63200.0,62700.0,63000.0,331860
2017-08-04,43441.546875,63600.0,63900.0,62700.0,62800.0,515090
2017-08-07,45627.28515625,66800.0,66800.0,63500.0,63600.0,1648590
2017-08-08,46105.421875,67500.0,69000.0,66800.0,66800.0,1347990
2017-08-09,44944.2421875,65800.0,68000.0,65500.0,67500.0,699190
2017-08-10,44534.4140625,65200.0,66000.0,64800.0,65000.0,283290
2017-08-11,44056.29296875,64500.0,65900.0,64200.0,65000.0,186140
2017-08-14,45080.85546875,66000.0,66200.0,64200.0,64500.0,264910
2017-08-15,45285.76171875,66300.0,66300.0,65500.0,66300.0,269720
2017-08-16,45149.16015625,66100.0,66700.0,65500.0,66300.0,578890
2017-08-17,44944.2421875,65800.0,66300.0,65800.0,66100.0,202030
2017-08-18,45149.16015625,66100.0,66400.0,65700.0,65800.0,287630
