date,Open,High,Low,Close,Adj Close,Volume
2022-10-25,5340.0,5640.0,5150.0,5640.0,5640.0,14197100
2022-10-26,5720.0,5800.0,5500.0,5590.0,5590.0,5840800
2022-10-27,5590.0,5950.0,5590.0,5950.0,5950.0,12665000
2022-10-28,6100.0,6140.0,5820.0,5870.0,5870.0,10813500
2022-10-31,5980.0,6170.0,5870.0,6110.0,6110.0,12022200
2022-11-01,6200.0,6390.0,6170.0,6200.0,6200.0,12823500
2022-11-02,6200.0,6260.0,6010.0,6040.0,6040.0,9205800
2022-11-03,5870.0,6100.0,5870.0,5920.0,5920.0,10527400
2022-11-04,5920.0,6140.0,5720.0,6010.0,6010.0,16288600
2022-11-07,6100.0,6100.0,5720.0,5720.0,5720.0,9617100
2022-11-08,5720.0,6010.0,5690.0,5950.0,5950.0,10182200
2022-11-09,6070.0,6070.0,5870.0,5870.0,5870.0,7941000
2022-11-10,5820.0,5870.0,5470.0,5470.0,5470.0,14382800
2022-11-11,5620.0,5690.0,5340.0,5340.0,5340.0,7229400
2022-11-14,5340.0,5380.0,5020.0,5090.0,5090.0,12225200
2022-11-15,4980.0,5250.0,4730.0,4730.0,4730.0,14542300
2022-11-16,4440.0,5070.0,4410.0,5070.0,5070.0,19573100
2022-11-17,5230.0,5340.0,5180.0,5340.0,5340.0,10122400
2022-11-18,5380.0,5450.0,5160.0,5400.0,5400.0,14928000
2022-11-21,5470.0,5620.0,5400.0,5560.0,5560.0,11613300
2022-11-22,5560.0,5750.0,5450.0,5560.0,5560.0,15178300
2022-11-23,5720.0,5770.0,5540.0,5540.0,5540.0,9593600
2022-11-24,5540.0,5560.0,5330.0,5450.0,5450.0,8071000
2022-11-25,5590.0,5720.0,5500.0,5720.0,5720.0,8582800
2022-11-28,5820.0,6100.0,5820.0,6100.0,6100.0,14842500
2022-11-29,6140.0,6310.0,6080.0,6240.0,6240.0,18841800
2022-11-30,6240.0,6310.0,6140.0,6210.0,6210.0,24228300
2022-12-01,6270.0,6630.0,6240.0,6550.0,6550.0,54015600
2022-12-02,6510.0,6880.0,6430.0,6880.0,6880.0,27208700
2022-12-05,7100.0,7250.0,6660.0,6920.0,6920.0,52088700
2022-12-06,6950.0,7070.0,6460.0,6460.0,6460.0,44839100
2022-12-07,6390.0,6660.0,6330.0,6430.0,6430.0,23958800
2022-12-08,6600.0,6820.0,6550.0,6630.0,6630.0,24590500
2022-12-09,6630.0,6770.0,6490.0,6510.0,6510.0,20269000
2022-12-12,6570.0,6880.0,6460.0,6460.0,6460.0,33161800
2022-12-13,6630.0,6700.0,6460.0,6700.0,6700.0,21200200
2022-12-14,6770.0,6820.0,6600.0,6600.0,6600.0,21525300
2022-12-15,6600.0,6770.0,6570.0,6700.0,6700.0,20481300
2022-12-16,6600.0,6920.0,6570.0,6660.0,6660.0,30794900
2022-12-19,6700.0,6980.0,6700.0,6700.0,6700.0,35923300
2022-12-20,6700.0,6730.0,6310.0,6490.0,6490.0,30996400
2022-12-21,6600.0,6600.0,6210.0,6430.0,6430.0,19529300
2022-12-22,6510.0,6630.0,6390.0,6460.0,6460.0,12398300
2022-12-23,6490.0,6510.0,6330.0,6360.0,6360.0,8580000
2022-12-26,6360.0,6360.0,5920.0,5920.0,5920.0,21548900
2022-12-27,5920.0,6030.0,5870.0,5920.0,5920.0,5480300
2022-12-27,5920.0,6270.0,5900.0,6270.0,6270.0,12936000
2022-12-28,6330.0,6330.0,6140.0,6210.0,6210.0,8899500
2022-12-29,6180.0,6270.0,6090.0,6090.0,6090.0,8182100
2022-12-30,6180.0,6210.0,6090.0,6100.0,6100.0,5531200
2023-01-03,6110.0,6430.0,6100.0,6390.0,6390.0,14685300
2023-01-04,6390.0,6510.0,6330.0,6330.0,6330.0,10146900
2023-01-05,6390.0,6430.0,6270.0,6360.0,6360.0,8999100
2023-01-06,6390.0,6770.0,6330.0,6490.0,6490.0,33967000
2023-01-09,6570.0,6630.0,6460.0,6460.0,6460.0,12621500
2023-01-10,6490.0,6550.0,6390.0,6460.0,6460.0,11619000
2023-01-11,6510.0,6630.0,6460.0,6490.0,6490.0,13230100
2023-01-12,6550.0,6550.0,6460.0,6460.0,6460.0,12488700
2023-01-13,6510.0,6770.0,6510.0,6570.0,6570.0,22142300
2023-01-16,6600.0,6630.0,6550.0,6570.0,6570.0,11133400
2023-01-17,6630.0,6850.0,6630.0,6820.0,6820.0,30800100
2023-01-18,6850.0,6920.0,6790.0,6820.0,6820.0,16363600
2023-01-19,6820.0,6980.0,6770.0,6850.0,6850.0,22832200
2023-01-27,6980.0,7010.0,6850.0,6880.0,6880.0,19046100
2023-01-30,6880.0,6920.0,6700.0,6700.0,6700.0,28975300
2023-01-31,6630.0,6770.0,6570.0,6770.0,6770.0,24929700
2023-02-01,6820.0,6880.0,6490.0,6510.0,6510.0,24695300
2023-02-02,6510.0,6570.0,6390.0,6430.0,6430.0,17532800
2023-02-03,6460.0,6550.0,6390.0,6430.0,6430.0,10096500
2023-02-06,6430.0,6490.0,6360.0,6430.0,6430.0,7036000
2023-02-07,6460.0,6490.0,6210.0,6240.0,6240.0,15619200
2023-02-08,6270.0,6330.0,6140.0,6240.0,6240.0,10445500
2023-02-09,6270.0,6310.0,6210.0,6240.0,6240.0,5341900
2023-02-10,6240.0,6330.0,6180.0,6210.0,6210.0,7295300
2023-02-13,6180.0,6180.0,5970.0,6030.0,6030.0,16373000
2023-02-14,6080.0,6100.0,6030.0,6050.0,6050.0,5816000
2023-02-15,6080.0,6240.0,6060.0,6140.0,6140.0,8905200
2023-02-16,6210.0,6240.0,6120.0,6210.0,6210.0,6448000
2023-02-17,6210.0,6310.0,6140.0,6210.0,6210.0,10178200
2023-02-20,6210.0,6490.0,6210.0,6460.0,6460.0,14633500
2023-02-21,6510.0,6550.0,6360.0,6360.0,6360.0,12474000
2023-02-22,6270.0,6330.0,6210.0,6210.0,6210.0,13266300
2023-02-23,6180.0,6210.0,6100.0,6210.0,6210.0,13939500
2023-02-24,6240.0,6270.0,6100.0,6110.0,6110.0,5692700
2023-02-27,6030.0,6090.0,6010.0,6020.0,6020.0,9317200
2023-02-28,6070.0,6100.0,6000.0,6020.0,6020.0,5847000
2023-03-01,6030.0,6140.0,5950.0,6140.0,6140.0,13440000
2023-03-02,6180.0,6210.0,6090.0,6090.0,6090.0,3511100
2023-03-03,6130.0,6140.0,6010.0,6010.0,6010.0,5558700
2023-03-06,6100.0,6180.0,6100.0,6100.0,6100.0,6356700
2023-03-07,6140.0,6140.0,6100.0,6120.0,6120.0,5403200
2023-03-08,6040.0,6210.0,6040.0,6180.0,6180.0,8004400
2023-03-09,6210.0,6360.0,6180.0,6330.0,6330.0,18258600
2023-03-10,6270.0,6310.0,6210.0,6210.0,6210.0,7313400
2023-03-13,6100.0,6210.0,6090.0,6100.0,6100.0,15609400
2023-03-14,6100.0,6270.0,6100.0,6130.0,6130.0,12686700
2023-03-15,6270.0,6330.0,6210.0,6310.0,6310.0,15448500
2023-03-16,6240.0,6270.0,6210.0,6210.0,6210.0,10741700
2023-03-17,6270.0,6330.0,6210.0,6310.0,6310.0,30922100
2023-03-20,6270.0,6270.0,6100.0,6140.0,6140.0,18176100
2023-03-21,6210.0,6270.0,6110.0,6240.0,6240.0,9337400
2023-03-22,6270.0,6330.0,6210.0,6210.0,6210.0,10703600
2023-03-23,6180.0,6510.0,6140.0,6430.0,6430.0,34628200
2023-03-24,6510.0,6550.0,6390.0,6460.0,6460.0,16194900
2023-03-27,6460.0,6570.0,6390.0,6550.0,6550.0,35040100
2023-03-28,6570.0,6660.0,6510.0,6550.0,6550.0,25278700
2023-03-29,6660.0,6660.0,6550.0,6600.0,6600.0,19433300
2023-03-30,6660.0,6660.0,6550.0,6550.0,6550.0,17315300
2023-03-31,6510.0,6570.0,6490.0,6550.0,6550.0,9508300
2023-04-03,6660.0,6880.0,6570.0,6790.0,6790.0,58082700
2023-04-04,6880.0,7070.0,6790.0,7030.0,7030.0,34591800
