date,Adj Close,Close,High,Low,Open,Volume
2017-11-06,30160.46484375,33102.0390625,33102.0390625,33102.0390625,33102.0390625,980
2017-11-07,30160.46484375,33102.0390625,33102.0390625,33102.0390625,33102.0390625,0
2017-11-08,30160.46484375,33102.0390625,33102.0390625,33102.0390625,33102.0390625,0
2017-11-09,30160.46484375,33102.0390625,33102.0390625,33102.0390625,33102.0390625,0
2017-11-10,32243.05859375,35387.75390625,35387.75390625,35387.75390625,35387.75390625,38011
2017-11-13,34474.4140625,37836.734375,37836.734375,37836.734375,37836.734375,162165
2017-11-14,34957.87890625,38367.34765625,40448.98046875,37836.734375,40448.98046875,18944465
2017-11-15,33098.41796875,36326.53125,38367.34765625,35755.1015625,37836.734375,8024068
2017-11-16,32726.521484375,35918.3671875,36326.53125,34897.9609375,36326.53125,6764437
2017-11-17,33172.79296875,36408.1640625,37142.85546875,35346.9375,35918.3671875,13159415
2017-11-20,35478.52734375,38938.77734375,38938.77734375,36734.6953125,37224.48828125,3891420
2017-11-21,37933.015625,41632.65234375,41632.65234375,40000.0,40734.6953125,9876844
2017-11-22,38379.28515625,42122.44921875,44081.6328125,41142.85546875,42040.81640625,9133195
2017-11-23,38676.80078125,42448.98046875,43102.0390625,41224.48828125,42122.44921875,2837761
2017-11-24,37635.5,41306.12109375,42530.61328125,41224.48828125,42040.81640625,2921404
2017-11-27,38007.39453125,41714.28515625,42448.98046875,40000.0,41306.12109375,4227524
2017-11-28,37040.4765625,40653.0625,42367.34765625,40408.1640625,42367.34765625,3444577
2017-11-29,36742.9609375,40326.53125,40979.59375,39877.55078125,40408.1640625,1954977
2017-11-30,36445.4453125,40000.0,40000.0,39061.22265625,40000.0,3964051
2017-12-01,36817.33984375,40408.1640625,40734.6953125,39591.8359375,40163.265625,1607371
2017-12-04,36817.33984375,40408.1640625,40816.328125,39877.55078125,40734.6953125,1940412
2017-12-05,35701.66015625,39183.671875,40816.328125,39102.0390625,40816.328125,2425536
