date,Open,High,Low,Close,Adj Close,Volume
2019-06-11,3140.0,3160.0,3090.0,3110.0,3110.0,398783
2019-06-12,3110.0,3110.0,3040.0,3080.0,3080.0,178783
2019-06-13,3090.0,3090.0,3040.0,3080.0,3080.0,87008
2019-06-14,3080.0,3110.0,3040.0,3110.0,3110.0,114679
2019-06-17,3110.0,3140.0,3090.0,3110.0,3110.0,178756
2019-06-18,3110.0,3110.0,3080.0,3090.0,3090.0,163407
2019-06-19,3080.0,3090.0,3040.0,3090.0,3090.0,118582
2019-06-20,3040.0,3140.0,3040.0,3110.0,3110.0,119527
2019-06-21,3110.0,3140.0,3110.0,3110.0,3110.0,103640
2019-06-24,3110.0,3110.0,3090.0,3110.0,3110.0,176673
2019-06-25,3090.0,3110.0,3080.0,3090.0,3090.0,110470
2019-06-26,3040.0,3110.0,2800.0,3090.0,3090.0,125106
2019-06-27,3090.0,3110.0,3040.0,3040.0,3040.0,346381
2019-06-28,3040.0,3080.0,3030.0,3080.0,3080.0,87010
2019-07-01,3040.0,3110.0,3040.0,3090.0,3090.0,67967
2019-07-02,3080.0,3110.0,3080.0,3090.0,3090.0,117680
2019-07-03,3080.0,3180.0,3080.0,3180.0,3180.0,270347
2019-07-04,3180.0,3300.0,3160.0,3240.0,3240.0,353232
2019-07-05,3210.0,3250.0,3180.0,3200.0,3200.0,120152
2019-07-08,3180.0,3210.0,3180.0,3200.0,3200.0,124671
2019-07-09,3200.0,3200.0,3140.0,3160.0,3160.0,330770
2019-07-10,3160.0,3180.0,3140.0,3160.0,3160.0,142730
2019-07-11,3160.0,3180.0,3140.0,3180.0,3180.0,123100
2019-07-12,3180.0,3340.0,3180.0,3320.0,3320.0,932279
2019-07-15,3270.0,3460.0,3270.0,3420.0,3420.0,1343285
2019-07-16,3420.0,3520.0,3420.0,3460.0,3460.0,698955
2019-07-17,3440.0,3480.0,3400.0,3420.0,3420.0,693465
2019-07-18,3400.0,3550.0,3400.0,3520.0,3520.0,816850
2019-07-19,3480.0,3550.0,3480.0,3520.0,3520.0,403092
2019-07-22,3520.0,3550.0,3420.0,3480.0,3480.0,416059
2019-07-23,3480.0,3500.0,3460.0,3480.0,3480.0,392927
2019-07-24,3480.0,3520.0,3440.0,3520.0,3520.0,521440
2019-07-25,3500.0,3600.0,3500.0,3560.0,3560.0,808122
2019-07-26,3560.0,3580.0,3560.0,3560.0,3560.0,247162
2019-07-29,3560.0,3600.0,3500.0,3560.0,3560.0,605087
2019-07-30,3550.0,3560.0,3480.0,3480.0,3480.0,720903
2019-07-31,3500.0,3500.0,3460.0,3500.0,3500.0,284724
2019-08-01,3500.0,3560.0,3480.0,3560.0,3560.0,504959
2019-08-02,3520.0,3560.0,3500.0,3520.0,3520.0,616708
2019-08-05,3520.0,3600.0,3520.0,3580.0,3580.0,961081
2019-08-06,3560.0,3560.0,3500.0,3560.0,3560.0,464308
