date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,10100.0,10200.0,9970.0,9970.0,9970.0,4306800
2022-04-01,9980.0,10170.0,9930.0,10100.0,10100.0,5894100
2022-04-04,10150.0,10310.0,10090.0,10090.0,10090.0,11614200
2022-04-05,10440.0,10630.0,10440.0,10480.0,10480.0,10617600
2022-04-06,10480.0,10630.0,10390.0,10600.0,10600.0,4450700
2022-04-07,10600.0,10630.0,10310.0,10360.0,10360.0,5003300
2022-04-08,10390.0,10440.0,10190.0,10230.0,10230.0,4062000
2022-04-12,10290.0,10290.0,9930.0,9960.0,9960.0,3655500
2022-04-13,10040.0,10210.0,9800.0,10190.0,10190.0,4526400
2022-04-14,10250.0,10250.0,10040.0,10090.0,10090.0,2014300
2022-04-15,10130.0,10160.0,9870.0,10050.0,10050.0,3335300
2022-04-18,9900.0,9980.0,9360.0,9420.0,9420.0,6881000
2022-04-19,9270.0,9610.0,8780.0,8780.0,8780.0,5853400
2022-04-20,8550.0,8760.0,8160.0,8160.0,8160.0,9014600
2022-04-21,8020.0,8630.0,7620.0,8300.0,8300.0,9642700
2022-04-22,8550.0,8630.0,8200.0,8500.0,8500.0,5253200
2022-04-25,8550.0,8720.0,7910.0,7910.0,7910.0,6577400
2022-04-26,7890.0,8300.0,7480.0,8260.0,8260.0,5787100
2022-04-27,8260.0,8330.0,8119.999999999999,8280.0,8280.0,2605100
2022-04-28,8330.0,8420.0,8119.999999999999,8220.0,8220.0,3467400
2022-04-29,8260.0,8610.0,8160.0,8350.0,8350.0,7793100
2022-05-04,8550.0,8720.0,8410.0,8550.0,8550.0,7518700
2022-05-05,8660.0,8720.0,8260.0,8370.0,8370.0,4181000
2022-05-06,8200.0,8300.0,7990.0,7990.0,7990.0,6451800
2022-05-09,7940.0,7990.0,7470.0,7470.0,7470.0,9804700
2022-05-10,7000.0,7640.0,7000.0,7590.0,7590.0,4428600
2022-05-11,7640.0,7680.0,7440.0,7590.0,7590.0,3412400
2022-05-12,7440.0,7590.0,7080.0,7080.0,7080.0,5456900
2022-05-13,7080.0,7120.0,6600.0,6600.0,6600.0,11020700
2022-05-16,7050.0,7050.0,6670.0,6670.0,6670.0,4510500
2022-05-17,6730.0,7120.0,6670.0,7120.0,7120.0,4745800
2022-05-18,7280.0,7620.0,7170.0,7530.0,7530.0,7999600
2022-05-19,7260.0,7740.0,7260.0,7410.0,7410.0,5344400
2022-05-20,7530.0,7560.0,7360.0,7440.0,7440.0,3227100
2022-05-23,7560.0,7590.0,7280.0,7330.0,7330.0,4162100
2022-05-24,7330.0,7440.0,7080.0,7440.0,7440.0,3754100
2022-05-25,7520.0,7770.0,7440.0,7740.0,7740.0,4975500
2022-05-26,7830.0,7890.0,7660.0,7740.0,7740.0,3913200
2022-05-27,7740.0,7780.0,7640.0,7660.0,7660.0,5036700
2022-05-30,7680.0,7890.0,7660.0,7780.0,7780.0,4091800
2022-05-31,7740.0,7770.0,7590.0,7640.0,7640.0,5467700
2022-06-01,7640.0,7740.0,7560.0,7620.0,7620.0,4752700
2022-06-02,7620.0,7740.0,7440.0,7440.0,7440.0,4977500
2022-06-03,7440.0,7480.0,7260.0,7330.0,7330.0,2777200
2022-06-06,7390.0,7530.0,7260.0,7330.0,7330.0,4142800
2022-06-07,7280.0,7360.0,7080.0,7230.0,7230.0,2825000
2022-06-08,7260.0,7710.0,7260.0,7710.0,7710.0,5601400
2022-06-09,7740.0,7780.0,7660.0,7770.0,7770.0,4636400
2022-06-10,7680.0,7810.0,7590.0,7590.0,7590.0,4137900
2022-06-13,7390.0,7390.0,7080.0,7080.0,7080.0,5766300
2022-06-14,6880.0,7150.0,6610.0,6690.0,6690.0,13205300
2022-06-15,6880.0,6880.0,6280.0,6310.0,6310.0,12792200
2022-06-16,6470.0,6470.0,5910.0,6420.0,6420.0,13563100
2022-06-17,6100.0,6260.0,5980.0,6100.0,6100.0,8831400
2022-06-20,6100.0,6260.0,6000.0,6000.0,6000.0,4711900
2022-06-21,6060.0,6280.0,5910.0,6060.0,6060.0,4890300
2022-06-22,6260.0,6470.0,6150.0,6470.0,6470.0,6676400
2022-06-23,6520.0,6880.0,6360.0,6880.0,6880.0,7136500
2022-06-24,6850.0,6890.0,6730.0,6730.0,6730.0,4427300
2022-06-27,6730.0,6880.0,6360.0,6420.0,6420.0,12848700
2022-06-28,6490.0,6850.0,6060.0,6820.0,6820.0,18949400
2022-06-29,6730.0,7110.0,6730.0,6880.0,6880.0,5963300
2022-06-30,6880.0,6930.0,6640.0,6640.0,6640.0,6673600
2022-07-01,6580.0,6790.0,6280.0,6640.0,6640.0,11487600
2022-07-04,6750.0,6930.0,6690.0,6930.0,6930.0,9278300
2022-07-05,6950.0,7170.0,6890.0,6930.0,6930.0,10476500
2022-07-06,6750.0,6950.0,6610.0,6640.0,6640.0,6938600
2022-07-07,6600.0,6820.0,6580.0,6690.0,6690.0,3853000
2022-07-08,6780.0,6890.0,6690.0,6750.0,6750.0,5704500
