instance_id,track_target,status_target,polished_best_true_objective_target,polished_best_feasible_target,j_no_action_target,improvement_scale_target,target_regime_target,final_target,track_baseline,status_baseline,polished_best_true_objective_baseline,polished_best_feasible_baseline,j_no_action_baseline,improvement_scale_baseline,target_regime_baseline,final_baseline,uplift,uplift_normalized,comparison,target
c01_normal_20240110_banking_concentrated,qaoa,OK,1.107099913039845,True,1.5917891454957447,0.4846892324558998,normal,1.107099913039845,classical_true,OK,1.107572140261412,True,1.5917891454957447,0.4846892324558998,normal,1.107572140261412,0.00047222722156714525,0.0009742886574442554,qaoa_vs_classical_true,qaoa
c03_stress_20250408_high_cash,qaoa,OK,0.8541364405495258,True,1.1297273177734215,0.27559087722389575,stress,0.8541364405495258,classical_true,OK,0.8541364405495258,True,1.1297273177734215,0.27559087722389575,stress,0.8541364405495258,0.0,0.0,qaoa_vs_classical_true,qaoa
c04_normal_20240318_do_not_sell,qaoa,OK,0.9369869324482872,True,1.0200766320938461,0.0830896996455589,normal,0.9369869324482872,classical_true,OK,0.9369869324482872,True,1.0200766320938461,0.0830896996455589,normal,0.9369869324482872,0.0,0.0,qaoa_vs_classical_true,qaoa
c06_stress_20250509_diversified,qaoa,OK,0.9635762178653142,True,1.3319992732913546,0.36842305542604037,stress,0.9635762178653142,classical_true,OK,0.9635762178653142,True,1.3319992732913546,0.36842305542604037,stress,0.9635762178653142,0.0,0.0,qaoa_vs_classical_true,qaoa
c07_normal_20240517_banking_concentrated,qaoa,OK,0.9753925994820462,True,1.437835812779654,0.46244321329760785,normal,0.9753925994820462,classical_true,OK,0.9759650862406294,True,1.437835812779654,0.46244321329760785,normal,0.9759650862406294,0.0005724867585832349,0.001237961207173794,qaoa_vs_classical_true,qaoa
c09_stress_20250408_do_not_sell,qaoa,OK,1.0241457098206683,True,1.12069663636448,0.09655092654381137,stress,1.0241457098206683,classical_true,OK,1.0241457098206683,True,1.12069663636448,0.09655092654381137,stress,1.0241457098206683,0.0,0.0,qaoa_vs_classical_true,qaoa
c10_normal_20240712_do_not_sell,qaoa,OK,0.8446883449537617,True,0.9188998518268888,0.07421150687312716,normal,0.8446883449537617,classical_true,OK,0.8446883449537617,True,0.9188998518268888,0.07421150687312716,normal,0.8446883449537617,0.0,0.0,qaoa_vs_classical_true,qaoa
c11_volatile_20240904_liquidity_constrained,qaoa,OK,1.4131074820806448,True,1.57605185568186,0.16294437360121505,volatile,1.4131074820806448,classical_true,OK,1.4131074820806448,True,1.57605185568186,0.16294437360121505,volatile,1.4131074820806448,0.0,0.0,qaoa_vs_classical_true,qaoa
c12_stress_20250509_banking_concentrated,qaoa,OK,0.9440610590020884,True,1.3765942817961214,0.43253322279403306,stress,0.9440610590020884,classical_true,OK,0.9448648371741682,True,1.3765942817961214,0.43253322279403306,stress,0.9448648371741682,0.0008037781720798831,0.0018583038937164656,qaoa_vs_classical_true,qaoa
c13_normal_20250401_banking_concentrated,qaoa,OK,0.9030738220551098,True,1.3478989704201498,0.44482514836504006,normal,0.9030738220551098,classical_true,OK,0.9032396976675422,True,1.3478989704201498,0.44482514836504006,normal,0.9032396976675422,0.0001658756124324201,0.0003729007072601399,qaoa_vs_classical_true,qaoa
c14_volatile_20241002_high_volatility,qaoa,OK,1.29152063140661,True,1.7945963111226466,0.5030756797160365,volatile,1.29152063140661,classical_true,OK,1.29152063140661,True,1.7945963111226466,0.5030756797160365,volatile,1.29152063140661,0.0,0.0,qaoa_vs_classical_true,qaoa
c15_stress_20250408_liquidity_constrained,qaoa,OK,1.0164065462119305,True,1.1095062848658581,0.09309973865392762,stress,1.0164065462119305,classical_true,OK,1.0164065462119305,True,1.1095062848658581,0.09309973865392762,stress,1.0164065462119305,0.0,0.0,qaoa_vs_classical_true,qaoa
c16_normal_20250612_do_not_sell,qaoa,OK,1.1877491300813416,True,1.2914933031320537,0.10374417305071204,normal,1.1877491300813416,classical_true,OK,1.1877491300813416,True,1.2914933031320537,0.10374417305071204,normal,1.1877491300813416,0.0,0.0,qaoa_vs_classical_true,qaoa
c17_volatile_20241030_liquidity_constrained,qaoa,OK,1.2685391628960696,True,1.4138695206749812,0.14533035777891157,volatile,1.2685391628960696,classical_true,OK,1.2685391628960696,True,1.4138695206749812,0.14533035777891157,volatile,1.2685391628960696,0.0,0.0,qaoa_vs_classical_true,qaoa
c18_stress_20250509_high_volatility,qaoa,OK,1.0241067762242877,True,1.4414685931957862,0.41736181697149877,stress,1.0241067762242877,classical_true,OK,1.0241067762242877,True,1.4414685931957862,0.41736181697149877,stress,1.0241067762242877,0.0,0.0,qaoa_vs_classical_true,qaoa
c19_normal_20250908_banking_concentrated,qaoa,OK,1.024460712707139,True,1.4699682630777366,0.44550755037059764,normal,1.024460712707139,classical_true,OK,1.0251422135265202,True,1.4699682630777366,0.44550755037059764,normal,1.0251422135265202,0.0006815008193812311,0.0015297177765322301,qaoa_vs_classical_true,qaoa
c20_volatile_20241225_high_volatility,qaoa,OK,1.324201748735865,True,1.826336197921945,0.50213444918608,volatile,1.324201748735865,classical_true,OK,1.324201748735865,True,1.826336197921945,0.50213444918608,volatile,1.324201748735865,0.0,0.0,qaoa_vs_classical_true,qaoa
c21_normal_20251103_high_cash,qaoa,OK,0.9081165149173002,True,1.1774175389025114,0.2693010239852113,normal,0.9081165149173002,classical_true,OK,0.9081165149173002,True,1.1774175389025114,0.2693010239852113,normal,0.9081165149173002,0.0,0.0,qaoa_vs_classical_true,qaoa
c22_volatile_20250123_do_not_sell,qaoa,OK,1.2932142071557275,True,1.4552933291804961,0.1620791220247686,volatile,1.2932142071557275,classical_true,OK,1.2932142071557275,True,1.4552933291804961,0.1620791220247686,volatile,1.2932142071557275,0.0,0.0,qaoa_vs_classical_true,qaoa
c23_normal_20251229_liquidity_constrained,qaoa,OK,1.042756609012775,False,1.136594331848378,0.07459419673417322,normal,1.136594331848378,classical_true,OK,1.0620001351142048,True,1.136594331848378,0.07459419673417322,normal,1.0620001351142048,-0.07459419673417322,-1.0,qaoa_vs_classical_true,qaoa
c24_volatile_20250403_diversified,qaoa,OK,1.249128018260874,True,1.6495913864989733,0.40046336823809936,volatile,1.249128018260874,classical_true,OK,1.249128018260874,True,1.6495913864989733,0.40046336823809936,volatile,1.249128018260874,0.0,0.0,qaoa_vs_classical_true,qaoa
c25_normal_20260304_banking_concentrated,qaoa,OK,1.0645288012821448,True,1.5174152637603182,0.45288646247817343,normal,1.0645288012821448,classical_true,OK,1.0645517219891156,True,1.5174152637603182,0.45288646247817343,normal,1.0645517219891156,2.2920706970852578e-05,5.061027182272472e-05,qaoa_vs_classical_true,qaoa
c26_volatile_20260309_high_volatility,qaoa,OK,1.1862461166930276,True,1.6654078136259067,0.47916169693287913,volatile,1.1862461166930276,classical_true,OK,1.1862461166930276,True,1.6654078136259067,0.47916169693287913,volatile,1.1862461166930276,0.0,0.0,qaoa_vs_classical_true,qaoa
c27_normal_20260513_high_cash,qaoa,OK,0.8775637514858152,True,1.1400789939420428,0.2625152424562276,normal,0.8775637514858152,classical_true,OK,0.8775637514858152,True,1.1400789939420428,0.2625152424562276,normal,0.8775637514858152,0.0,0.0,qaoa_vs_classical_true,qaoa
c28_volatile_20260406_do_not_sell,qaoa,OK,1.160956826702228,True,1.2712174343433984,0.1102606076411703,volatile,1.160956826702228,classical_true,OK,1.160956826702228,True,1.2712174343433984,0.1102606076411703,volatile,1.160956826702228,0.0,0.0,qaoa_vs_classical_true,qaoa
c29_normal_20260708_liquidity_constrained,qaoa,OK,1.0459135587994062,True,1.121421659924344,0.07550810112493789,normal,1.0459135587994062,classical_true,OK,1.0459135587994062,True,1.121421659924344,0.07550810112493789,normal,1.0459135587994062,0.0,0.0,qaoa_vs_classical_true,qaoa
c30_volatile_20260722_diversified,qaoa,OK,1.1758787501110244,True,1.5683403931904203,0.3924616430793959,volatile,1.1758787501110244,classical_true,OK,1.1758787501110244,True,1.5683403931904203,0.3924616430793959,volatile,1.1758787501110244,0.0,0.0,qaoa_vs_classical_true,qaoa
c01_normal_20240110_banking_concentrated,qaoa,OK,1.107099913039845,True,1.5917891454957447,0.4846892324558998,normal,1.107099913039845,classical_surrogate,OK,1.1075531958084952,True,1.5917891454957447,0.4846892324558998,normal,1.1075531958084952,0.00045328276865030936,0.0009352028852663898,qaoa_vs_classical_surrogate,qaoa
c03_stress_20250408_high_cash,qaoa,OK,0.8541364405495258,True,1.1297273177734215,0.27559087722389575,stress,0.8541364405495258,classical_surrogate,OK,0.8541364405495258,True,1.1297273177734215,0.27559087722389575,stress,0.8541364405495258,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c04_normal_20240318_do_not_sell,qaoa,OK,0.9369869324482872,True,1.0200766320938461,0.0830896996455589,normal,0.9369869324482872,classical_surrogate,OK,0.9369869324482872,True,1.0200766320938461,0.0830896996455589,normal,0.9369869324482872,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c06_stress_20250509_diversified,qaoa,OK,0.9635762178653142,True,1.3319992732913546,0.36842305542604037,stress,0.9635762178653142,classical_surrogate,OK,0.9635762178653142,True,1.3319992732913546,0.36842305542604037,stress,0.9635762178653142,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c07_normal_20240517_banking_concentrated,qaoa,OK,0.9753925994820462,True,1.437835812779654,0.46244321329760785,normal,0.9753925994820462,classical_surrogate,OK,0.9764940650169796,True,1.437835812779654,0.46244321329760785,normal,0.9764940650169796,0.001101465534933399,0.002381839549723362,qaoa_vs_classical_surrogate,qaoa
c09_stress_20250408_do_not_sell,qaoa,OK,1.0241457098206683,True,1.12069663636448,0.09655092654381137,stress,1.0241457098206683,classical_surrogate,OK,1.0241457098206683,True,1.12069663636448,0.09655092654381137,stress,1.0241457098206683,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c10_normal_20240712_do_not_sell,qaoa,OK,0.8446883449537617,True,0.9188998518268888,0.07421150687312716,normal,0.8446883449537617,classical_surrogate,OK,0.8446883449537617,True,0.9188998518268888,0.07421150687312716,normal,0.8446883449537617,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c11_volatile_20240904_liquidity_constrained,qaoa,OK,1.4131074820806448,True,1.57605185568186,0.16294437360121505,volatile,1.4131074820806448,classical_surrogate,OK,1.4131074820806448,True,1.57605185568186,0.16294437360121505,volatile,1.4131074820806448,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c12_stress_20250509_banking_concentrated,qaoa,OK,0.9440610590020884,True,1.3765942817961214,0.43253322279403306,stress,0.9440610590020884,classical_surrogate,OK,0.9455794670089966,True,1.3765942817961214,0.43253322279403306,stress,0.9455794670089966,0.0015184080069082784,0.0035105002966010898,qaoa_vs_classical_surrogate,qaoa
c13_normal_20250401_banking_concentrated,qaoa,OK,0.9030738220551098,True,1.3478989704201498,0.44482514836504006,normal,0.9030738220551098,classical_surrogate,OK,0.9032108324296108,True,1.3478989704201498,0.44482514836504006,normal,0.9032108324296108,0.00013701037450097875,0.0003080095066669723,qaoa_vs_classical_surrogate,qaoa
c14_volatile_20241002_high_volatility,qaoa,OK,1.29152063140661,True,1.7945963111226466,0.5030756797160365,volatile,1.29152063140661,classical_surrogate,OK,1.29152063140661,True,1.7945963111226466,0.5030756797160365,volatile,1.29152063140661,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c15_stress_20250408_liquidity_constrained,qaoa,OK,1.0164065462119305,True,1.1095062848658581,0.09309973865392762,stress,1.0164065462119305,classical_surrogate,OK,1.0250770160324087,True,1.1095062848658581,0.09309973865392762,stress,1.0250770160324087,0.008670469820478255,0.09313097916105129,qaoa_vs_classical_surrogate,qaoa
c16_normal_20250612_do_not_sell,qaoa,OK,1.1877491300813416,True,1.2914933031320537,0.10374417305071204,normal,1.1877491300813416,classical_surrogate,OK,1.1877491300813416,True,1.2914933031320537,0.10374417305071204,normal,1.1877491300813416,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
c17_volatile_20241030_liquidity_constrained,qaoa,OK,1.2685391628960696,True,1.4138695206749812,0.14533035777891157,volatile,1.2685391628960696,classical_surrogate,OK,1.2685391628960696,True,1.4138695206749812,0.14533035777891157,volatile,1.2685391628960696,0.0,0.0,qaoa_vs_classical_surrogate,qaoa
