instance_id,track_target,status_target,polished_best_true_objective_target,polished_best_feasible_target,j_no_action_target,improvement_scale_target,target_regime_target,final_target,track_baseline,status_baseline,polished_best_true_objective_baseline,polished_best_feasible_baseline,j_no_action_baseline,improvement_scale_baseline,target_regime_baseline,final_baseline,uplift,uplift_normalized,comparison,target
c23_normal_20260211_liquidity_constrained,qaoa,OK,1.270195406099627,True,1.392163129872688,0.12196772377306098,normal,1.270195406099627,classical_true_compute,OK,1.270195406099627,True,1.392163129872688,0.12196772377306098,normal,1.270195406099627,0.0,0.0,qaoa_vs_classical_true_compute,qaoa
c25_normal_20260622_banking_concentrated,qaoa,OK,1.3071729869859308,True,1.7961445698544565,0.4889715828685257,normal,1.3071729869859308,classical_true_compute,OK,1.3071729869859308,True,1.7961445698544565,0.4889715828685257,normal,1.3071729869859308,0.0,0.0,qaoa_vs_classical_true_compute,qaoa
c27_normal_20240222_do_not_sell,qaoa,OK,1.1760250870080995,True,1.3004114341961426,0.12438634718804287,normal,1.1760250870080995,classical_true_compute,OK,1.1760250870080995,True,1.3004114341961426,0.12438634718804287,normal,1.1760250870080995,0.0,0.0,qaoa_vs_classical_true_compute,qaoa
c29_normal_20240321_diversified,qaoa,OK,1.1537487931548769,True,1.5433272426998297,0.3895784495449528,normal,1.1537487931548769,classical_true_compute,OK,1.1537487931548769,True,1.5433272426998297,0.3895784495449528,normal,1.1537487931548769,0.0,0.0,qaoa_vs_classical_true_compute,qaoa
c01_normal_20240222_banking_concentrated,qaoa,OK,1.211222690888393,True,1.705472386378514,0.494249695490121,normal,1.211222690888393,random_uniform_compute,OK,1.211416671162578,True,1.705472386378514,0.494249695490121,normal,1.211416671162578,0.00019398027418504604,0.0003924742411680925,qaoa_vs_random_uniform_compute,qaoa
c02_volatile_20240102_high_volatility,qaoa,OK,1.3288236703132834,True,1.8490127913929046,0.5201891210796212,volatile,1.3288236703132834,random_uniform_compute,OK,1.3368382569916135,True,1.8490127913929046,0.5201891210796212,volatile,1.3368382569916135,0.008014586678330105,0.015407063226728602,qaoa_vs_random_uniform_compute,qaoa
c03_stress_20250408_high_cash,qaoa,OK,0.8659936772869996,True,1.1453970398815865,0.27940336259458687,stress,0.8659936772869996,random_uniform_compute,OK,0.8714373703627974,True,1.1453970398815865,0.27940336259458687,stress,0.8714373703627974,0.00544369307579784,0.019483276884167698,qaoa_vs_random_uniform_compute,qaoa
c04_normal_20240321_do_not_sell,qaoa,OK,1.1947637678328034,True,1.3162001595726194,0.12143639173981602,normal,1.1947637678328034,random_uniform_compute,OK,1.1966906594093791,True,1.3162001595726194,0.12143639173981602,normal,1.1966906594093791,0.0019268915765757733,0.015867496958442587,qaoa_vs_random_uniform_compute,qaoa
c05_volatile_20240415_liquidity_constrained,qaoa,OK,1.2591453019578216,True,1.3960039170998229,0.13685861514200126,volatile,1.2591453019578216,random_uniform_compute,OK,1.261554031563004,True,1.3960039170998229,0.13685861514200126,volatile,1.261554031563004,0.002408729605182458,0.017600131366835893,qaoa_vs_random_uniform_compute,qaoa
c06_stress_20250509_diversified,qaoa,OK,0.9907752819218852,True,1.3648950661997814,0.37411978427789616,stress,0.9907752819218852,random_uniform_compute,OK,0.9980617737432568,True,1.3648950661997814,0.37411978427789616,stress,0.9980617737432568,0.007286491821371532,0.019476360587119143,qaoa_vs_random_uniform_compute,qaoa
c07_normal_20250311_banking_concentrated,qaoa,OK,1.1715554339130745,True,1.6544631316383933,0.48290769772531905,normal,1.1715554339130745,random_uniform_compute,OK,1.171589899021246,True,1.6544631316383933,0.48290769772531905,normal,1.171589899021246,3.446510817162185e-05,7.136997056366209e-05,qaoa_vs_random_uniform_compute,qaoa
c09_stress_20250408_do_not_sell,qaoa,OK,1.0331563393410574,True,1.1382224729774164,0.10506613363635897,stress,1.0331563393410574,random_uniform_compute,OK,1.034468583826607,True,1.1382224729774164,0.10506613363635897,stress,1.034468583826607,0.001312244485549563,0.012489699964513117,qaoa_vs_random_uniform_compute,qaoa
c10_normal_20250708_do_not_sell,qaoa,OK,1.4561127542633252,True,1.6275326866931152,0.17141993242979003,normal,1.4561127542633252,random_uniform_compute,OK,1.4586820977818007,True,1.6275326866931152,0.17141993242979003,normal,1.4586820977818007,0.0025693435184754865,0.014988592528630443,qaoa_vs_random_uniform_compute,qaoa
c12_stress_20250509_banking_concentrated,qaoa,OK,0.8944696107717903,True,1.3182767277502734,0.42380711697848306,stress,0.8944696107717903,random_uniform_compute,OK,0.8944696107717903,True,1.3182767277502734,0.42380711697848306,stress,0.8944696107717903,0.0,0.0,qaoa_vs_random_uniform_compute,qaoa
c13_normal_20250805_banking_concentrated,qaoa,OK,1.4299665041927965,True,1.928195257768965,0.49822875357616847,normal,1.4299665041927965,random_uniform_compute,OK,1.4299665041927965,True,1.928195257768965,0.49822875357616847,normal,1.4299665041927965,0.0,0.0,qaoa_vs_random_uniform_compute,qaoa
c15_stress_20250408_liquidity_constrained,qaoa,OK,0.951592031876495,True,1.0360964103899213,0.08450437851342629,stress,0.951592031876495,random_uniform_compute,OK,0.951592031876495,True,1.0360964103899213,0.08450437851342629,stress,0.951592031876495,0.0,0.0,qaoa_vs_random_uniform_compute,qaoa
c16_normal_20250904_do_not_sell,qaoa,OK,1.2867431886479914,True,1.4172933066030726,0.1305501179550812,normal,1.2867431886479914,random_uniform_compute,OK,1.2887145324589573,True,1.4172933066030726,0.1305501179550812,normal,1.2887145324589573,0.0019713438109658643,0.015100283644662435,qaoa_vs_random_uniform_compute,qaoa
